contrast,homogeneity,energy,correlation,label
421.0596733668342,0.15742876597484695,0.10423627338588293,0.9013351464663951,normal
306.8381658291458,0.15414236002710544,0.05806296188396541,0.8817078772312861,normal
652.1308040201006,0.28624640890488956,0.2564448623979761,0.9462767418611775,normal
397.1292462311558,0.06280243908757006,0.01595494203211343,0.4781529951338253,normal
221.6714070351759,0.14960856013183702,0.05234464991465229,0.9003860717807581,normal
228.76489949748745,0.0856950775749068,0.017563901376109702,0.7437461189135465,normal
340.998391959799,0.3405128383269618,0.2967852357551132,0.9759603483884358,normal
401.47326633165824,0.15326913314583773,0.10281716495733283,0.9038202620624036,normal
323.7745477386935,0.15203046850567464,0.05834160845130114,0.8758967358703976,normal
642.4991708542714,0.2865623761114473,0.2564494467077265,0.9477256982983979,normal
334.6646984924623,0.06469455987486983,0.016747979303101096,0.49360390225095657,normal
226.0731658291457,0.1498961764860513,0.052279148118989774,0.8973340757269364,normal
284.7068090452262,0.07419292955987745,0.0170269098398825,0.6968167832475793,normal
337.57736180904527,0.33877977876264664,0.29678228223720327,0.9761199064678664,normal
405.08321608040205,0.15554821655375942,0.10386821625658416,0.9045483115535038,normal
330.6586432160804,0.1475549342029559,0.05816793738107105,0.8722511936339371,normal
618.393567839196,0.28438686920612105,0.25439140697402435,0.9497981804860757,normal
411.0736432160804,0.05991920977341247,0.016003003509031295,0.41630738411639273,normal
225.10077889447237,0.15068312839750042,0.05228519457917816,0.8985288545191051,normal
214.54728643216083,0.09660315146195335,0.018472318406453785,0.7304203875576268,normal
349.58015075376886,0.3399016935714861,0.29677675960099487,0.9751465131683137,normal
408.12874371859294,0.15725421221434757,0.10428386284511007,0.9038009463271973,normal
316.4464572864322,0.14769997666296866,0.058270356603729395,0.8764380532859813,normal
638.4788693467337,0.2867221995661161,0.2564466028329149,0.9476055840792035,normal
387.66748743718597,0.06295470761592228,0.015905951494555357,0.4959342865820504,normal
219.70057788944723,0.15041174204796426,0.05220762124699603,0.9025196265116853,normal
268.26902010050253,0.08407339202384656,0.017897508911345346,0.6488062340896186,normal
320.15623115577887,0.34067963756334996,0.2967826704398307,0.9774052575364115,normal
398.8960301507538,0.1529644293648939,0.10261369131215357,0.9038210018085452,normal
325.5835929648241,0.1515130060582576,0.05831781699096297,0.8739908116451157,normal
641.4427889447237,0.286272667034341,0.2564474115034041,0.9476036169439968,normal
388.08067839195985,0.06018507416783925,0.01691954090311294,0.3530362756128447,normal
216.28316582914573,0.15336097307979837,0.052577503664289676,0.9026130910692493,normal
307.10195979899504,0.08114894377927381,0.01770614442261178,0.6059773999706495,normal
307.7121105527638,0.32077241309129717,0.271720745702012,0.9755986870767701,normal
384.94618090452263,0.15039693070995483,0.0978180459675833,0.9048983531579837,normal
274.67050251256285,0.13523749059273357,0.057817982108288486,0.8946976666649418,normal
659.4549748743718,0.2762949793980336,0.2463986060201242,0.943573122883797,normal
348.9829396984925,0.0641063750847673,0.016729621720862623,0.4623201682164591,normal
245.55613065326634,0.15358703054848372,0.056759447410378805,0.9008314416212104,normal
202.23133165829148,0.09167212136142075,0.018608627790808817,0.7276563031687779,normal
324.4731909547739,0.32117769695390985,0.2717249114022836,0.9742365403852405,normal
403.74545226130647,0.14943717885692864,0.09779595376090852,0.899162414410113,normal
274.14592964824124,0.13397810280335468,0.057799957984863135,0.8941275551461718,normal
646.3159296482413,0.2773275785552216,0.24640474921221076,0.9454230846491473,normal
344.47959798994975,0.0651533703607246,0.016963651153810315,0.44239909924225557,normal
246.64701005025125,0.14971888999978983,0.05674121220502693,0.9003741921193068,normal
212.21836683417087,0.08585867746349019,0.01763459354286297,0.7778204029351242,normal
308.4216331658292,0.3227375177041834,0.2717392625987385,0.9758224158245984,normal
411.37314070351755,0.1504552414654375,0.09776146051249605,0.8962208828474124,normal
259.67844221105526,0.13634112918389876,0.057865085299904584,0.9013055157025173,normal
650.3398743718594,0.2771971468868822,0.246403436807123,0.9444889499284919,normal
357.27075376884426,0.06169678981260733,0.0171037996103817,0.3997492813603005,normal
240.95283919597995,0.15285606489361106,0.05686613816904444,0.9038510019164868,normal
224.9388442211055,0.08746178941949699,0.01745471799032325,0.7923862516598998,normal
323.90984924623115,0.3227156611718043,0.2717296537872797,0.9741035885744829,normal
397.17605527638193,0.15118427815018373,0.09783744897821635,0.9012018602747277,normal
260.0118592964824,0.1386398441161678,0.0579658015831572,0.901597990138316,normal
665.4945728643216,0.2766460961967741,0.2463995571968902,0.9431386310353943,normal
351.49366834170854,0.06598274795582068,0.016574880039293246,0.4977825799432956,normal
242.92484924623116,0.1513492625387731,0.056715619639328224,0.9022497726557345,normal
223.96701005025125,0.08610185937350105,0.017790222252056925,0.7530838411277988,normal
329.06334170854274,0.322010982191432,0.27172467210276996,0.9737497776459862,normal
400.7348743718593,0.15605209261752034,0.10335153413271456,0.9040702813364767,normal
264.627688442211,0.13729627426540753,0.05791819988860501,0.8988651379647015,normal
642.1660301507538,0.27759220594674644,0.24640464929288916,0.9457204286020293,normal
346.40168341708545,0.06332809378520485,0.017311184000165576,0.40299442132742785,normal
243.38115577889448,0.15131804255016898,0.056841098862850686,0.9019208355834194,normal
215.511608040201,0.09422897911697066,0.018393315571854224,0.7299487486620895,normal
317.1953768844221,0.32088539353198353,0.2717292216615658,0.9750537070151588,normal
399.57655778894474,0.15126840423640306,0.09841492371417267,0.9015520397763018,normal
252.32879396984924,0.1372490062267629,0.05794425001843788,0.9032223934260147,normal
650.7493969849246,0.27739040693055045,0.24640174456925948,0.944971255993023,normal
352.8090703517588,0.06682980788367691,0.016459079652198026,0.5073239932742359,normal
238.2101005025126,0.15181878461440523,0.056872426798726616,0.9041216166089431,normal
223.62419597989947,0.08691890917963069,0.017975626649875683,0.7213237636853245,normal
330.3121105527638,0.32218058703398994,0.2717241679467942,0.9735369039892807,normal
406.33067839195985,0.15721207415156319,0.10268325342565564,0.9022165070954712,normal
251.31246231155782,0.14017340808306883,0.05798023017141302,0.9044087074667954,normal
655.5060301507538,0.27711506003781444,0.24639920619067274,0.9441843920051353,normal
360.2679145728644,0.06341409651437377,0.017082886671901335,0.39516007109459117,normal
242.14070351758792,0.15078676187694814,0.0568071227107746,0.9020466888562042,normal
224.9309798994975,0.08359682466893065,0.01716309386784288,0.7743381702104265,normal
347.886959798995,0.32202530590695966,0.2717262089595693,0.9720428894664412,normal
405.58366834170863,0.15025579517943252,0.09777390175939553,0.8988792905319462,normal
256.7758793969849,0.13543946437219695,0.057951824207191166,0.9015025270881254,normal
653.5908793969851,0.2755423595405777,0.24639973974554655,0.944731795018036,normal
353.4582663316583,0.06514108074372979,0.016195304385664994,0.5150504889800475,normal
243.5320351758794,0.15067628775065578,0.05677929729485869,0.9020049604965397,normal
227.85648241206033,0.08719373812131509,0.017359536317949648,0.7892043513907347,normal
369.3148492462311,0.1582714667119402,0.10339421894379394,0.91329735741211,normal
337.88228643216075,0.32179636171447185,0.27173243354728427,0.9734222448870161,normal
380.37535175879395,0.1497635458462272,0.09779240815136485,0.9055452099148331,normal
248.75587939698494,0.13921506858384902,0.05795364883680457,0.9048271483594451,normal
644.6989195979901,0.27741002574376233,0.24640468772340224,0.9454283153540005,normal
360.3267085427136,0.06073177759394162,0.016673907124864763,0.42654893631923574,normal
244.90241206030151,0.15273380889463062,0.05684325900705437,0.9006954632027563,normal
223.85884422110553,0.08822864838738198,0.017739209496102908,0.7550767661058855,normal
319.2296231155779,0.32311639315652757,0.2717349141657681,0.9746632809362409,normal
417.14979899497473,0.15610837594870527,0.10487344032881657,0.9018757957917664,normal
235.3869849246231,0.1417496912984561,0.05806514180566336,0.9104911119002462,normal
662.8936683417085,0.276410638629227,0.24639671966880744,0.943018278949641,normal
355.973567839196,0.06319966092281445,0.016411372909624845,0.48772549546828387,normal
235.54899497487435,0.1536440873582749,0.057130686748005914,0.9048847679865182,normal
220.97022613065326,0.09391675546424445,0.018179438107371472,0.7250921913159969,normal
1574.8803266331659,0.040571012569014735,0.00889878313049065,0.4634112602227632,rusak
246.85404522613064,0.10898066801699609,0.013104370054774144,0.9259642847700456,rusak
1044.4221608040202,0.058571886089021336,0.00972580903211961,0.7014329837897134,rusak
739.2889698492463,0.04788763911887501,0.010261689193028398,0.6889208881629061,rusak
739.2889698492463,0.04788763911887501,0.010261689193028398,0.6889208881629061,rusak
1054.632864321608,0.04979693838405058,0.009459907438299458,0.6548040837191756,rusak
1218.7391708542714,0.10174862794407467,0.01422579916151614,0.7956626897288643,rusak
1320.3404271356785,0.09636617772450216,0.013742455363478042,0.7812253894055111,rusak
973.9950251256282,0.04080762078002302,0.011804139363737299,0.47284942760254123,rusak
973.9950251256282,0.04080762078002302,0.011804139363737299,0.47284942760254123,rusak
1271.5643467336683,0.042926430215610975,0.009098634894338892,0.5730470288063177,rusak
1220.1080904522614,0.042094588505109984,0.009136871712257171,0.572552145766001,rusak
146.39942211055276,0.17255869110867889,0.021385348913516105,0.9680210184168302,rusak
43.95849246231156,0.3146425592143842,0.03454431230153599,0.9891002451752354,rusak
1054.2418844221106,0.040222588810270896,0.00988162557870287,0.5257922242181176,rusak
1054.2418844221106,0.040222588810270896,0.00988162557870287,0.5257922242181176,rusak
1170.4141457286432,0.03820588161659591,0.009840284739654686,0.46127600767823995,rusak
259.97150753768847,0.1217113996226742,0.015224503205062672,0.9456128398221375,rusak
1210.8184422110553,0.08603632149055557,0.014072101470532922,0.824475462967553,rusak
245.06650753768844,0.16148164554754887,0.027795549071172806,0.9504883816544976,rusak
292.1060050251257,0.09755479530629317,0.014892049033496032,0.9069850192864429,rusak
1595.059748743719,0.10845325431614557,0.02587716485470644,0.7048530741473001,rusak
4.565804020100503,0.6524926009385793,0.09589748724496111,0.9832010322842948,rusak
4.153492462311558,0.6224781667639282,0.09962717583467784,0.9791741619448191,rusak
15.180804020100503,0.5769137931957486,0.13345355164137002,0.9884559298122279,rusak
5.731130653266332,0.6008880637492369,0.09837614754039094,0.9912874556204389,rusak
2.2544472361809045,0.6132386217933061,0.11670026232180947,0.9624661113762468,rusak
11.890527638190955,0.5750602105965034,0.10202558085356021,0.9893125956362335,rusak
2.34856783919598,0.6123786947692638,0.1164891417513062,0.9607304361659519,rusak
9.409723618090453,0.5726786057578188,0.11589023095222846,0.9866311803556969,rusak
4.144522613065327,0.6001339638976364,0.08549597248749814,0.9896492038295471,rusak
7.43894472361809,0.6034899790039366,0.10642173576761386,0.986765825460841,rusak
15.935703517587937,0.5635041409890261,0.11726436845990448,0.9836945422802811,rusak
8.16429648241206,0.587284299994265,0.09523588207983562,0.9767090457909811,rusak
10.356206030150755,0.5929236777501117,0.12601513884971377,0.9846416030403785,rusak
11.24206030150754,0.5899689683615652,0.11936025842435585,0.9792396908779422,rusak
11.017638190954774,0.506551793111228,0.06315249036632442,0.9781609917628846,rusak
8.63,0.5265757679236664,0.08415096142336734,0.9746258423993772,rusak
1.9046482412060304,0.6082909138338561,0.09058955939291932,0.9882129640289974,rusak
8.373467336683417,0.5454345167057588,0.08454278062325146,0.9740175187045513,rusak
7.859396984924623,0.5701263152626123,0.09292091690281933,0.9804129787332297,rusak
3.6189447236180907,0.5818003760269939,0.0915365100156313,0.9716758404559391,rusak
6.971407035175879,0.5523325663961433,0.06521311648629054,0.9819731038503487,rusak
6.299648241206031,0.5582726821633582,0.08959922297124898,0.9880380048343905,rusak
1.9504020100502515,0.6144017979683987,0.09015139976407596,0.9856580769854419,rusak
16.57565326633166,0.5322540103703446,0.0997633955670784,0.9861075792130413,rusak
11.566733668341708,0.5935956634986062,0.11854809484612848,0.9773127223623083,rusak
10.431381909547738,0.577874753608278,0.10774242298821261,0.980409553305579,rusak
11.77831658291457,0.5842993890152877,0.11594111866110735,0.9831675299596009,rusak
10.536331658291456,0.5799334050220835,0.12017134981698187,0.9803819440192649,rusak
6.653668341708544,0.5592330005223844,0.08117297218189752,0.9614302731987647,rusak
9.913291457286432,0.5186744868827264,0.06579087316216141,0.978436025530898,rusak
2.4220100502512563,0.6501820272807768,0.11758006888574606,0.967521535996669,rusak
7.210025125628142,0.6401007588828916,0.1008848271660032,0.987085956519778,rusak
3.054698492462311,0.5444641741177637,0.08632106553672206,0.9742456094855705,rusak
2.520778894472362,0.5637629722485966,0.08450219042343773,0.9813440608036601,rusak
16.97050251256281,0.576398181105638,0.10479564865282454,0.9897893548583179,rusak
20.294195979899495,0.5635919533327346,0.10565145135541545,0.9890389114501027,rusak
16.00241206030151,0.5681965183439841,0.12732843973307564,0.9886242863763676,rusak
2.4016834170854273,0.6290342560333191,0.10774317737284905,0.9770709791581139,rusak
8.388341708542715,0.5299930184614665,0.07587130560206723,0.9881761228023401,rusak
2.033844221105528,0.6075329175504046,0.09559905465287812,0.987492445936089,rusak
2.1772361809045226,0.6581197114511759,0.1062917745635341,0.982088738569143,rusak
4.997763819095477,0.6005655642153562,0.09368201726090107,0.979654344390702,rusak
7.848994974874373,0.5123115248863703,0.06488622565491393,0.9823499585164924,rusak
8.911934673366833,0.6543010822999975,0.15679755589938835,0.9866852096828737,rusak
3.0923366834170856,0.581803608510993,0.09739547804937376,0.9660832890543795,rusak
3.2048994974874367,0.5325516564422617,0.07956652316010598,0.9761179858100207,rusak
2.089798994974875,0.6650130528304294,0.11586267895546873,0.9773439872133398,rusak
4.176708542713568,0.5429382076138777,0.07961056366731802,0.9751429385571135,rusak
4.450502512562814,0.609984613323797,0.09010598325011084,0.9830817977125273,rusak
5.046381909547739,0.5506794665525527,0.09050500974515154,0.9650711618950026,rusak
17.881130653266332,0.5549990709178896,0.09444886040945989,0.985686410948856,rusak
21.59030150753769,0.5588834126350463,0.10227736838783692,0.9819898735344861,rusak
18.07620603015075,0.5593986872932204,0.08785692802520016,0.9855839383022529,rusak
20.305100502512563,0.5553650077743193,0.10090882378368171,0.9826177558368683,rusak
4.447914572864322,0.5698816585937421,0.08635407905256089,0.9727060876438128,rusak
14.044371859296483,0.5876528115453571,0.11756109435646747,0.9817974001535339,rusak
2.0252261306532664,0.59286620749445,0.08685679260516138,0.9886199309955088,rusak
5.613417085427136,0.6424078580286566,0.12270175426407863,0.9860414850521926,rusak
4.060778894472362,0.6595019919207531,0.10289381114925653,0.9787560411909924,rusak
11.253819095477386,0.5189352971081727,0.062658087735646,0.9749417770105926,rusak
3.4701507537688445,0.5627380621847429,0.0883862709965995,0.9743704881247818,rusak
3.529698492462311,0.5649370708600033,0.1007787096788665,0.9545433926159825,rusak
28.74399497487437,0.49945478313183067,0.09091672522413947,0.9816046507024359,rusak
10.661783919597987,0.5772417277719041,0.14096243675370052,0.9825654469191001,rusak
11.499798994974874,0.5763091657076054,0.12412785058082619,0.9834245807575624,rusak
2.5224623115577893,0.6538183015949502,0.11690112902717877,0.9759566559510254,rusak
7.876834170854271,0.5096165055890626,0.06574331980426902,0.9744406316404957,rusak
9.734748743718594,0.5129192811497022,0.0630723434003171,0.975193479173742,rusak
10.525251256281408,0.4966596409706877,0.06034919858251039,0.9741423161452845,rusak
2.3175376884422114,0.589423406429052,0.10013346816464833,0.9740747997264076,rusak
12.43359296482412,0.5797966660887681,0.11516688583591024,0.9887733841439277,rusak
1.8159547738693467,0.6104359152893654,0.09518033829557793,0.9860733406474308,rusak
8.415728643216081,0.5265282660190092,0.07546648359843904,0.9862847004580974,rusak
2.242864321608041,0.572024120156768,0.09179531071198783,0.9805372142516909,rusak
2.3046984924623115,0.6106661661724315,0.10658950673678079,0.9713577618660388,rusak
10.547487437185929,0.5161610786866413,0.06994793694947543,0.9858209565451036,rusak
11.122361809045227,0.5057240258817767,0.07649512651929204,0.9860494771583982,rusak
8.9543216080402,0.48830021607878416,0.060991451844094956,0.9794382848867277,rusak
12.979145728643216,0.5927615683147309,0.11935954043955628,0.9899380975106347,rusak
9.233115577889444,0.611804011221778,0.11844449627147137,0.988885835620816,rusak
2.8845728643216084,0.6466031235285918,0.09915534926720192,0.9821781267362107,rusak
2.0691959798994977,0.5954026650742159,0.09758726691931276,0.9777768929008545,rusak
3.6308542713567844,0.5444255991269434,0.08026713522448983,0.976587477252609,rusak
6.968819095477387,0.5221167523965816,0.06324452757691819,0.9818513042011328,rusak
3.842412060301508,0.6435918099477917,0.11027130256869973,0.9851331461586545,rusak
8.832135678391957,0.6264769494872228,0.12946108574745938,0.987995414394874,rusak
7.656683417085427,0.6205588264815363,0.11733727389476209,0.9864604141390785,rusak
5.9242211055276375,0.6173061328181033,0.11919802690031771,0.9863057459160062,rusak
1.4123869346733668,0.6666245190130549,0.13470627340230676,0.9683362702359598,rusak
2.8044472361809047,0.6064812339702909,0.0971198322258148,0.9756811172109163,rusak
7.870653266331658,0.5583573574354169,0.08205072882340539,0.9877690797139854,rusak
1.6675879396984925,0.6132866709725711,0.09574190084801144,0.988459461236661,rusak
2.0542964824120604,0.628234469098132,0.11778622203449375,0.9674987670544863,rusak
8.56565326633166,0.6283242275859395,0.10987358039628665,0.9885504755830085,rusak
12.70070351758794,0.5770180876415723,0.1029430453532503,0.989726186698065,rusak
10.673090452261306,0.5171458357397984,0.07814330692555947,0.9871839680596581,rusak
2.6296231155778895,0.5782938970869324,0.08358890739360447,0.9832627618573384,rusak
12.897738693467337,0.49585948086470233,0.06188013999633902,0.9840212467930424,rusak
4.803844221105528,0.6469539160308002,0.12821909982392476,0.9774966801103824,rusak
5.220502512562814,0.6137721298048477,0.12187811464294343,0.9824937761381813,rusak
4.143592964824121,0.63237307339012,0.1319035102710221,0.9819311569264715,rusak
4.143592964824121,0.63237307339012,0.1319035102710221,0.9819311569264715,rusak
6.1081658291457295,0.5593023578551779,0.09069057627023142,0.9819580886504068,rusak
6.1081658291457295,0.5593023578551779,0.09069057627023142,0.9819580886504068,rusak
7.0599246231155774,0.5333160466148761,0.06990485070304026,0.9790802678592119,rusak
7.0599246231155774,0.5333160466148761,0.06990485070304026,0.9790802678592119,rusak
4.898417085427135,0.5885532031180842,0.08433675991824825,0.9728157471566176,rusak
4.898417085427135,0.5885532031180842,0.08433675991824825,0.9728157471566176,rusak
7.0932914572864325,0.5158998877879882,0.06765173009191773,0.9777593484458227,rusak
7.0932914572864325,0.5158998877879882,0.06765173009191773,0.9777593484458227,rusak
6.528115577889448,0.5401704241156801,0.07181695918707579,0.9810099993034541,rusak
6.528115577889448,0.5401704241156801,0.07181695918707579,0.9810099993034541,rusak
5.270427135678392,0.6196945144063213,0.12401947948664793,0.9820836118324869,rusak
5.270427135678392,0.6196945144063213,0.12401947948664793,0.9820836118324869,rusak
6.020879396984924,0.5476030216011314,0.09333582429358632,0.9786807946585774,rusak
6.020879396984924,0.5476030216011314,0.09333582429358632,0.9786807946585774,rusak
6.979497487437186,0.5565270462781491,0.08435995221572824,0.9784106519164605,rusak
6.979497487437186,0.5565270462781491,0.08435995221572824,0.9784106519164605,rusak
3.5710804020100513,0.6752421575088333,0.13114379192994077,0.9838531894621801,rusak
3.5710804020100513,0.6752421575088333,0.13114379192994077,0.9838531894621801,rusak
7.4696482412060305,0.5164953625441884,0.06865755697514078,0.9776021076727643,rusak
5.50248743718593,0.5963471857722812,0.11987211916836751,0.9817395103674338,rusak
8.636708542713567,0.5378392587047349,0.07598946848560151,0.9760962467029515,rusak
4.174497487437187,0.5955537255082204,0.11738485877905648,0.983871374973179,rusak
3.7211809045226136,0.5781646501947447,0.08851003673518368,0.9726733298398419,rusak
5.798894472361809,0.6054743227340537,0.11891468875601258,0.9794310418768646,rusak
2.9079899497487434,0.6059644109742505,0.10545863980239834,0.9624470166883984,rusak
2.8768090452261306,0.6113613470914795,0.1142325996754667,0.9543209136649855,rusak
2.0971608040201004,0.6319800965652964,0.12975287327659543,0.9498476385036231,rusak
3.1118341708542716,0.5951292214225136,0.10527849118190162,0.9617064730562291,rusak
3.3645226130653265,0.5831771652148807,0.09091172216074042,0.9774042156625153,rusak
2.144773869346733,0.6282143810077151,0.11487401739614786,0.9690824786127211,rusak
2.1475628140703518,0.6199827468032004,0.12098454882345012,0.9565355819718059,rusak
4.79751256281407,0.546033112731144,0.07752209327073892,0.9792951724466199,rusak
5.086281407035177,0.5709065387760612,0.08836582506785774,0.9674124663486463,rusak
2.2183165829145732,0.6247225536070968,0.11615446227800831,0.9653954197114343,rusak
2.1280150753768847,0.6222277055250935,0.11766657460692813,0.9628626844395266,rusak
2.634447236180904,0.6021807142852473,0.10857817155347342,0.9636382423787659,rusak
3.9718341708542715,0.5680859219630618,0.08937815814083247,0.9727469660789543,rusak
1.9534422110552767,0.625395482446033,0.11983457291422081,0.9645221127931044,rusak
9.652160804020102,0.6004253372941027,0.13089762494004262,0.9817579984223367,rusak
1.7256030150753767,0.6315739302605405,0.09609057919018821,0.9887020563076978,rusak
2.824547738693467,0.5493197947015978,0.07966074557456336,0.9867692123579831,rusak
2.3957035175879398,0.5681690996956716,0.07868808423542537,0.9888463788456725,rusak
2.0529145728643217,0.5953397728798993,0.08696063385003591,0.9892197847958675,rusak
1.8233165829145728,0.6019065855965705,0.08382253925959933,0.9913753428234467,rusak
1.9529396984924623,0.5983481985731078,0.0902165707233991,0.9889090629945817,rusak
1.7188693467336682,0.6146970992086009,0.09464759255306769,0.9886242482066279,rusak
2.060150753768845,0.5745632476022652,0.08800494887211852,0.9848438399756064,rusak
1.4510804020100505,0.6374394692675804,0.10526613926978486,0.9856705302755736,rusak
1.5312311557788942,0.6255827882211357,0.10223942730149166,0.9854968373363072,rusak
2.079396984924623,0.6172824070236316,0.11401023641198628,0.9673377663933086,rusak
1.7923366834170855,0.6150510907448907,0.12258035259515478,0.9592262273555444,rusak
3.0838442211055273,0.5783952073368643,0.09268484765768704,0.97402850982068,rusak
2.4388944723618087,0.5986953465259501,0.10158581519604111,0.9739270486400956,rusak
2.0172613065326637,0.6283674181958215,0.11288777656247714,0.9718961209352946,rusak
1.9905527638190958,0.6149743385433302,0.11211192250198791,0.9697920842787972,rusak
1.6928391959798994,0.6239489068782228,0.1252704115330369,0.9615254814750321,rusak
1.9418844221105525,0.6239886808391295,0.11469965104237984,0.9697022175930643,rusak
2.242110552763819,0.613657482801715,0.10223122697885308,0.9743536587971692,rusak
4.9873366834170865,0.5839585628978217,0.0830657237326614,0.9724904543112021,rusak
5.524296482412062,0.59315380267467,0.0796113863815655,0.9782491156620594,rusak
5.902738693467336,0.5467900811744468,0.07715627947443299,0.9765338753957655,rusak
3.268618090452261,0.6061478588527208,0.09891036291727455,0.9710773809741088,rusak
6.492160804020101,0.5434625056784462,0.0769901726172198,0.9720818795989367,rusak
3.385301507537689,0.6149047406646002,0.09557400229349038,0.9743510056995645,rusak
4.32248743718593,0.5941023720337804,0.08548646513524914,0.9762160901055709,rusak
1.6446733668341709,0.6277547054091541,0.12011026326476759,0.9670074185062872,rusak
5.788442211055276,0.6192925345033504,0.14326568611062124,0.9808277736695896,rusak
4.7489698492462304,0.6240811080533583,0.1471712708721611,0.9803650826542553,rusak
9.118442211055276,0.580680507333573,0.11268923211097755,0.9821635917108675,rusak
9.664924623115578,0.602502949258015,0.13002790762445152,0.9809281039628155,rusak
5.6343216080402,0.6312012979736578,0.12691966275132185,0.9776929402889695,rusak
4.554095477386934,0.6576831101364156,0.14688192499901712,0.9748839047221681,rusak
5.960427135678392,0.6332919831673218,0.15303021189088747,0.9763760685589441,rusak
5.441231155778894,0.6324017488745297,0.1394213770219535,0.9806793740761718,rusak
4.605301507537689,0.6642872585354893,0.16483198749457456,0.9758578236572456,rusak
6.383944723618091,0.6215160944139188,0.14510460304415015,0.9795380818310204,rusak
6.2587437185929655,0.5943949721585895,0.13437714576935528,0.9833861201369486,rusak
8.232688442211057,0.6024917090462426,0.11848938283704967,0.977183967409367,rusak
13.082085427135677,0.581767354980227,0.10030307158325778,0.9831662648514758,rusak
8.861231155778894,0.5176702177063192,0.06593789685959517,0.9766253084161184,rusak
6.318341708542713,0.5378921602871636,0.06993405700359155,0.9810651675820473,rusak
9.845201005025125,0.5194332126921404,0.06309795148040233,0.976906135758095,rusak
7.732889447236181,0.5240316494023283,0.06797893434185837,0.9793766404853135,rusak
4.390678391959799,0.6050123377300479,0.08886968238073867,0.9815848929628505,rusak
2.8608040201005025,0.5942374390146575,0.09074612892654792,0.9779781689781305,rusak
6.383643216080403,0.5766183364229277,0.09026546527245628,0.9829367412744338,rusak
2.2872613065326632,0.5840754163954703,0.08640394464643018,0.9894502953441606,rusak
24.5563567839196,0.560426524302876,0.09490021260389163,0.9818677617905611,rusak
19.6906783919598,0.5370940168130194,0.11383388702183164,0.9826548885478898,rusak
14.199773869346734,0.5821654363795317,0.12935638358969634,0.9830167364698887,rusak
19.819095477386934,0.5611516417731891,0.10047407418002806,0.9830408664893878,rusak
16.833693467336683,0.5696249434224625,0.09865147788060795,0.9836088614590676,rusak
7.365577889447236,0.5968713782199917,0.12263784477553247,0.9853643473417859,rusak
6.092035175879397,0.6485288635477585,0.10892627911556778,0.9830186089519463,rusak
12.852763819095474,0.5802807301606304,0.11923791124382781,0.9845380035317685,rusak
8.763090452261308,0.531766313866295,0.07301871314174914,0.9793289724966057,rusak
